ano,mes,data,regiao,uf,cidade,bairro,tipo_imovel,area_m2,quartos,vagas_garagem,preco_imovel,preco_m2,renda_media,taxa_juros,nivel_preco
2015,6,2015-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Sala Comercial,104,1,3,343289.3,5158.61,4848.85,10.72,Alto
2015,6,2015-06-01,Centro-Oeste,MT,Cuiabá,Centro,Studio,170,2,1,1435209.86,3722.37,2842.78,13.55,Médio
2015,6,2015-06-01,Centro-Oeste,MS,Campo Grande,Jardim América,Cobertura,114,0,3,583307.21,10005.18,4153.87,12.78,Luxo
2015,6,2015-06-01,Sudeste,SP,São Paulo,Centro,Studio,45,3,1,457540.57,8522.55,4504.62,12.99,Alto
2015,6,2015-06-01,Sudeste,SP,Campinas,Jardim América,Studio,127,2,0,269459.57,9582.35,3851.97,8.37,Baixo
2015,6,2015-06-01,Sudeste,SP,Ribeirão Preto,Vila Nova,Apartamento,104,0,2,180264.03,12844.2,3711.56,8.67,Luxo
2015,6,2015-06-01,Sudeste,RJ,Rio de Janeiro,Jardim América,Apartamento,96,1,2,1097144.67,12693.02,2733.34,9.18,Médio
2015,6,2015-06-01,Sudeste,RJ,Niterói,Jardim América,Sala Comercial,111,0,2,928239.9,16486.74,3255.86,10.68,Luxo
2015,6,2015-06-01,Sudeste,RJ,Nova Iguaçu,Boa Vista,Sala Comercial,160,2,3,442186.79,11805.74,3884.42,11.31,Médio
2015,6,2015-06-01,Sudeste,RJ,Petrópolis,Centro,Apartamento,148,2,2,377024.82,8739.68,4067.02,7.36,Luxo
2015,6,2015-06-01,Sudeste,MG,Belo Horizonte,Boa Vista,Apartamento,180,4,3,430594.2,9583.85,3433.71,8.7,Alto
2015,6,2015-06-01,Sudeste,MG,Uberlândia,Vila Nova,Casa,81,3,0,205097.57,9479.79,3135.56,13.13,Médio
2015,6,2015-06-01,Sudeste,MG,Juiz de Fora,Centro,Apartamento,127,3,3,1323252.0,15374.54,2953.76,8.16,Baixo
2015,6,2015-06-01,Sudeste,ES,Vitória,Jardim América,Sala Comercial,200,3,2,315818.86,4848.84,3538.52,9.52,Luxo
2015,6,2015-06-01,Sudeste,ES,Vila Velha,Boa Vista,Casa,88,3,2,397952.68,3741.36,2703.87,8.55,Alto
2015,6,2015-06-01,Sudeste,ES,Serra,Boa Vista,Casa,49,0,0,197845.36,14637.41,3371.73,9.25,Baixo
2015,6,2015-06-01,Sul,PR,Curitiba,Centro,Casa,109,2,0,4087056.43,9926.79,3055.62,13.16,Alto
2015,6,2015-06-01,Sul,PR,Londrina,Centro,Studio,160,1,2,430019.2,16780.31,3209.34,9.3,Médio
2015,6,2015-06-01,Sul,SC,Florianópolis,Jardim América,Sala Comercial,207,1,2,405396.47,16681.84,4121.99,9.79,Alto
2015,6,2015-06-01,Sul,SC,Joinville,Jardim América,Sala Comercial,90,1,0,179643.06,17590.05,4737.37,9.62,Médio
2015,6,2015-06-01,Sul,RS,Porto Alegre,Boa Vista,Apartamento,33,0,0,501288.78,14734.43,4135.63,13.21,Luxo
2015,6,2015-06-01,Sul,RS,Caxias do Sul,Centro,Casa,165,2,0,303960.68,14343.47,4289.02,12.36,Luxo
2015,7,2015-07-01,Norte,AM,Manaus,Jardim América,Sala Comercial,156,0,2,283105.29,4399.62,2423.38,9.62,Baixo
2015,7,2015-07-01,Norte,PA,Belém,Boa Vista,Apartamento,98,2,3,1787003.72,8382.86,2996.51,13.01,Luxo
2015,7,2015-07-01,Norte,PA,Santarém,Vila Nova,Cobertura,167,1,2,756174.16,15052.79,3638.33,7.69,Alto
2015,7,2015-07-01,Norte,RO,Porto Velho,Centro,Apartamento,152,2,0,1084115.7,3661.02,5260.36,8.86,Alto
2015,7,2015-07-01,Norte,TO,Palmas,Centro,Apartamento,61,2,2,470309.82,16479.5,2532.48,8.58,Alto
2015,7,2015-07-01,Nordeste,BA,Salvador,Boa Vista,Sala Comercial,119,3,1,637664.91,8417.32,2969.43,7.05,Baixo
2015,7,2015-07-01,Nordeste,BA,Feira de Santana,Jardim América,Apartamento,96,1,3,195547.58,6932.11,3800.71,12.46,Alto
2015,7,2015-07-01,Nordeste,PE,Recife,Boa Vista,Studio,139,0,3,833057.26,5297.66,4115.03,7.68,Luxo
2015,7,2015-07-01,Nordeste,PE,Jaboatão dos Guararapes,Boa Vista,Apartamento,140,1,2,607967.73,5216.26,4440.52,12.53,Baixo
2015,7,2015-07-01,Nordeste,CE,Fortaleza,Centro,Studio,134,0,2,322519.61,8555.7,3843.2,9.5,Luxo
2015,7,2015-07-01,Nordeste,CE,Juazeiro do Norte,Centro,Apartamento,95,3,0,1055488.98,3893.02,3286.11,10.43,Alto
2015,7,2015-07-01,Nordeste,MA,São Luís,Vila Nova,Apartamento,170,2,3,633787.32,16639.67,3375.74,7.32,Baixo
2015,7,2015-07-01,Nordeste,PB,João Pessoa,Boa Vista,Sala Comercial,188,1,3,885507.64,5313.88,3769.85,8.34,Luxo
2015,7,2015-07-01,Centro-Oeste,DF,Brasília,Centro,Studio,58,3,3,624027.78,16334.0,3163.65,8.2,Luxo
2015,7,2015-07-01,Centro-Oeste,GO,Goiânia,Vila Nova,Cobertura,212,3,0,1771610.99,16208.85,3903.22,10.47,Médio
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Jardim América,Sala Comercial,35,3,1,634931.76,15290.33,2944.87,9.0,Médio
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,Vila Nova,Sala Comercial,57,1,3,468847.82,17975.78,2889.59,13.87,Baixo
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,Boa Vista,Apartamento,140,0,3,116903.75,4902.0,4132.28,10.15,Alto
2015,7,2015-07-01,Sudeste,SP,São Paulo,Centro,Sala Comercial,104,3,3,568167.45,12360.96,3818.46,9.69,Luxo
2015,7,2015-07-01,Sudeste,SP,Campinas,Boa Vista,Sala Comercial,85,4,2,561959.56,17581.76,3557.11,7.09,Alto
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Casa,126,4,2,288433.52,5349.7,2772.76,12.47,Luxo
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,Boa Vista,Sala Comercial,101,3,2,372228.88,14420.64,4033.5,8.4,Luxo
2015,7,2015-07-01,Sudeste,RJ,Niterói,Jardim América,Studio,175,1,1,712903.76,8892.12,4355.18,8.09,Alto
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,Vila Nova,Casa,171,1,1,787761.93,13989.68,3728.44,11.9,Luxo
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,Boa Vista,Studio,137,2,0,294962.88,8741.44,4205.65,9.63,Luxo
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,Centro,Studio,179,1,2,1015792.06,13066.03,4961.45,9.54,Alto
2015,7,2015-07-01,Sudeste,MG,Uberlândia,Vila Nova,Cobertura,46,2,1,192037.52,10606.27,4337.74,8.74,Médio
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,Boa Vista,Cobertura,194,1,2,773348.45,10685.18,2849.85,13.49,Alto
2015,7,2015-07-01,Sudeste,ES,Vitória,Boa Vista,Apartamento,171,1,2,693937.41,17806.76,3036.84,13.89,Baixo
2015,7,2015-07-01,Sudeste,ES,Vila Velha,Vila Nova,Apartamento,178,1,0,2562897.85,16771.85,4633.12,10.88,Luxo
2015,7,2015-07-01,Sudeste,ES,Serra,Jardim América,Apartamento,127,3,1,481393.43,13736.54,3492.58,10.42,Médio
2015,7,2015-07-01,Sul,PR,Curitiba,Centro,Apartamento,122,1,1,238279.61,8980.05,2934.95,7.2,Luxo
2015,7,2015-07-01,Sul,PR,Londrina,Centro,Apartamento,79,2,3,383002.74,9226.37,2637.67,10.58,Alto
2015,7,2015-07-01,Sul,SC,Florianópolis,Vila Nova,Sala Comercial,188,4,3,622566.53,12900.19,2397.63,10.73,Médio
2015,7,2015-07-01,Sul,SC,Joinville,Vila Nova,Studio,85,4,2,579886.01,12153.48,3008.96,7.63,Alto
2015,7,2015-07-01,Sul,RS,Porto Alegre,Centro,Casa,203,1,2,1001354.89,12743.04,3355.56,9.45,Baixo
2015,7,2015-07-01,Sul,RS,Caxias do Sul,Vila Nova,Studio,151,2,1,781296.15,13359.34,2213.65,12.41,Luxo
2015,8,2015-08-01,Norte,AM,Manaus,Jardim América,Casa,211,1,1,260818.59,5794.91,5112.76,11.81,Baixo
2015,8,2015-08-01,Norte,PA,Belém,Jardim América,Cobertura,31,3,3,409294.51,4272.93,3736.83,11.93,Médio
2015,8,2015-08-01,Norte,PA,Santarém,Centro,Sala Comercial,135,2,0,1001892.76,4492.15,3388.37,8.22,Baixo
2015,8,2015-08-01,Norte,RO,Porto Velho,Boa Vista,Sala Comercial,196,4,0,546189.52,10372.46,4052.21,8.12,Baixo
2015,8,2015-08-01,Norte,TO,Palmas,Jardim América,Apartamento,205,1,1,245775.17,13845.99,3893.98,11.14,Luxo
2015,8,2015-08-01,Nordeste,BA,Salvador,Vila Nova,Cobertura,166,3,2,273285.16,8466.51,3409.31,12.52,Alto
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,Boa Vista,Casa,171,0,0,201463.98,13765.48,3887.48,13.72,Alto
2015,8,2015-08-01,Nordeste,PE,Recife,Jardim América,Casa,118,0,0,209594.21,7994.87,4042.9,13.87,Alto
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,Vila Nova,Casa,182,0,3,1131894.04,17299.17,4544.12,11.33,Baixo
2015,8,2015-08-01,Nordeste,CE,Fortaleza,Jardim América,Casa,76,3,0,402758.87,13425.26,2796.51,11.26,Luxo
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,Jardim América,Casa,30,2,2,244113.9,7417.04,2839.6,9.16,Luxo
2015,8,2015-08-01,Nordeste,MA,São Luís,Vila Nova,Sala Comercial,74,4,3,243582.42,7835.29,2211.91,7.59,Alto
2015,8,2015-08-01,Nordeste,PB,João Pessoa,Centro,Cobertura,143,4,1,255164.7,7559.56,3159.08,12.63,Alto
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,Centro,Cobertura,130,0,2,352116.2,11093.49,3295.7,10.56,Luxo
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,Boa Vista,Studio,138,3,2,1041453.61,14733.27,3750.35,11.49,Alto
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Centro,Casa,209,2,2,3303647.67,13143.09,4669.83,13.97,Luxo
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,Jardim América,Casa,86,2,3,280638.19,17453.14,4449.93,7.59,Médio
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,Boa Vista,Studio,205,3,1,618930.05,16436.72,3597.91,8.02,Alto
2015,8,2015-08-01,Sudeste,SP,São Paulo,Vila Nova,Cobertura,202,4,1,368926.95,6142.62,3430.25,13.16,Baixo
2015,8,2015-08-01,Sudeste,SP,Campinas,Jardim América,Cobertura,130,0,0,781777.5,16723.27,2612.2,8.87,Baixo
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Apartamento,202,0,2,1350599.93,17991.64,4072.97,13.77,Médio
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,Boa Vista,Casa,123,0,2,541511.78,9644.97,3575.8,12.33,Médio
2015,8,2015-08-01,Sudeste,RJ,Niterói,Vila Nova,Apartamento,174,0,2,170570.77,5109.05,3978.53,10.22,Luxo
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,Boa Vista,Sala Comercial,189,4,3,512401.81,17081.25,4101.99,11.35,Luxo
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,Jardim América,Apartamento,218,0,1,2887903.46,14759.67,3755.9,12.15,Baixo
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,Vila Nova,Studio,108,3,3,247902.05,5150.29,3516.15,8.2,Baixo
2015,8,2015-08-01,Sudeste,MG,Uberlândia,Centro,Sala Comercial,44,1,1,525752.1,11550.03,5111.64,13.08,Baixo
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,Jardim América,Cobertura,211,2,1,473793.82,7287.58,3586.2,7.06,Luxo
2015,8,2015-08-01,Sudeste,ES,Vitória,Vila Nova,Cobertura,161,0,0,136990.42,5214.12,2792.05,9.42,Alto
2015,8,2015-08-01,Sudeste,ES,Vila Velha,Centro,Studio,35,0,0,893420.06,9542.44,3092.82,12.19,Luxo
2015,8,2015-08-01,Sudeste,ES,Serra,Jardim América,Sala Comercial,191,1,2,649851.22,7160.34,3155.15,7.18,Médio
2015,8,2015-08-01,Sul,PR,Curitiba,Centro,Casa,106,1,2,1098190.39,13774.68,4482.73,12.47,Médio
2015,8,2015-08-01,Sul,PR,Londrina,Vila Nova,Casa,59,3,3,576838.86,4489.96,2967.02,9.64,Baixo
2015,8,2015-08-01,Sul,SC,Florianópolis,Boa Vista,Casa,87,3,2,282083.61,4956.55,4166.18,9.45,Médio
2015,8,2015-08-01,Sul,SC,Joinville,Boa Vista,Sala Comercial,119,0,3,549611.67,15568.55,3991.12,10.04,Baixo
2015,8,2015-08-01,Sul,RS,Porto Alegre,Vila Nova,Cobertura,49,2,3,1331761.77,15272.09,2389.23,8.79,Baixo
2015,8,2015-08-01,Sul,RS,Caxias do Sul,Centro,Sala Comercial,102,0,2,336366.75,17680.98,3003.95,10.83,Alto
2015,9,2015-09-01,Norte,AM,Manaus,Boa Vista,Studio,91,1,0,285441.38,6024.46,3459.51,11.2,Baixo
2015,9,2015-09-01,Norte,PA,Belém,Vila Nova,Studio,101,0,1,317388.84,13655.36,3340.58,8.7,Médio
2015,9,2015-09-01,Norte,PA,Santarém,Vila Nova,Cobertura,152,3,0,518395.72,17308.93,3218.27,9.37,Baixo
2015,9,2015-09-01,Norte,RO,Porto Velho,Boa Vista,Casa,60,0,2,152419.34,15118.23,3975.25,7.91,Alto
2015,9,2015-09-01,Norte,TO,Palmas,Centro,Cobertura,179,1,3,460249.65,5043.11,2097.79,13.05,Médio
2015,9,2015-09-01,Nordeste,BA,Salvador,Jardim América,Apartamento,131,1,0,556143.08,17192.34,3106.1,12.22,Médio
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,Vila Nova,Casa,35,0,3,614693.84,14521.2,3334.68,13.7,Médio
2015,9,2015-09-01,Nordeste,PE,Recife,Vila Nova,Casa,121,4,3,816149.63,10821.7,3523.55,7.17,Médio
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,Jardim América,Sala Comercial,54,4,3,240132.64,10813.05,3574.01,13.64,Médio
2015,9,2015-09-01,Nordeste,CE,Fortaleza,Vila Nova,Sala Comercial,195,1,3,749497.7,16385.98,4182.77,13.09,Alto
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,Centro,Apartamento,157,2,3,1224972.95,16472.99,3885.64,7.16,Luxo
2015,9,2015-09-01,Nordeste,MA,São Luís,Boa Vista,Apartamento,103,3,2,460491.25,12176.17,3837.38,13.78,Médio
2015,9,2015-09-01,Nordeste,PB,João Pessoa,Vila Nova,Cobertura,112,2,2,461655.89,10681.7,4385.1,11.78,Médio
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,Centro,Studio,47,3,3,422570.3,10267.12,4446.23,7.46,Baixo
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,Centro,Studio,211,0,2,1513257.06,17896.11,3580.98,13.94,Luxo
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Centro,Casa,46,1,3,1142064.09,5941.44,3052.01,7.74,Luxo
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,Vila Nova,Apartamento,176,0,0,1216773.35,16691.97,1412.28,8.03,Médio
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,Boa Vista,Cobertura,98,4,2,135224.04,7160.26,4281.98,10.54,Médio
2015,9,2015-09-01,Sudeste,SP,São Paulo,Boa Vista,Cobertura,36,2,0,666300.24,6422.03,4184.05,7.36,Baixo
2015,9,2015-09-01,Sudeste,SP,Campinas,Boa Vista,Casa,135,3,1,267930.0,3795.05,2202.98,10.14,Alto
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,Vila Nova,Cobertura,142,3,2,1384412.89,7098.28,2372.88,10.3,Luxo
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,Centro,Sala Comercial,37,3,0,330605.22,13231.91,3775.73,10.45,Médio
2015,9,2015-09-01,Sudeste,RJ,Niterói,Vila Nova,Casa,73,1,1,534294.25,12272.47,4164.23,9.65,Médio
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,Boa Vista,Casa,38,1,1,338130.05,10645.16,4144.85,7.56,Baixo
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,Vila Nova,Casa,55,4,2,1007218.79,17787.11,3991.97,9.86,Luxo
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,Jardim América,Apartamento,41,0,1,472912.86,17108.39,5068.64,7.85,Baixo
2015,9,2015-09-01,Sudeste,MG,Uberlândia,Centro,Cobertura,81,1,2,209394.94,14434.46,4605.77,8.58,Luxo
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,Centro,Apartamento,110,2,0,116387.29,7398.11,3620.42,12.17,Baixo
2015,9,2015-09-01,Sudeste,ES,Vitória,Centro,Sala Comercial,37,4,1,612721.59,8507.45,4375.04,9.13,Baixo
2015,9,2015-09-01,Sudeste,ES,Vila Velha,Vila Nova,Casa,141,1,2,304520.5,16790.88,3896.7,9.54,Baixo
2015,9,2015-09-01,Sudeste,ES,Serra,Vila Nova,Casa,205,0,3,648489.01,6851.87,2716.4,10.98,Alto
2015,9,2015-09-01,Sul,PR,Curitiba,Vila Nova,Cobertura,124,2,3,523538.37,16390.19,4014.66,9.45,Médio
2015,9,2015-09-01,Sul,PR,Londrina,Jardim América,Apartamento,198,0,3,909736.32,9984.56,2844.24,8.63,Médio
2015,9,2015-09-01,Sul,SC,Florianópolis,Vila Nova,Sala Comercial,141,2,1,521625.75,10092.23,3479.56,10.88,Médio
2015,9,2015-09-01,Sul,SC,Joinville,Jardim América,Cobertura,159,0,0,943306.3,4793.25,2458.8,12.2,Alto
2015,9,2015-09-01,Sul,RS,Porto Alegre,Jardim América,Casa,84,3,2,168101.63,13616.91,3535.56,9.71,Luxo
2015,9,2015-09-01,Sul,RS,Caxias do Sul,Centro,Casa,136,0,1,999956.33,17733.31,4215.75,8.79,Alto
2015,10,2015-10-01,Norte,AM,Manaus,Boa Vista,Sala Comercial,104,3,0,1083897.3,6382.98,2691.84,7.28,Luxo
2015,10,2015-10-01,Norte,PA,Belém,Centro,Studio,164,2,0,464536.24,14121.62,4479.64,8.7,Alto
2015,10,2015-10-01,Norte,PA,Santarém,Boa Vista,Studio,209,1,3,250794.86,15966.03,2293.67,8.11,Luxo
2015,10,2015-10-01,Norte,RO,Porto Velho,Boa Vista,Sala Comercial,121,3,0,466793.82,10229.18,3414.85,12.06,Médio
2015,10,2015-10-01,Norte,TO,Palmas,Boa Vista,Cobertura,202,0,0,1229205.51,16604.79,2937.41,13.25,Alto
2015,10,2015-10-01,Nordeste,BA,Salvador,Boa Vista,Studio,94,0,3,415454.83,3741.11,3855.83,11.3,Luxo
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,Boa Vista,Apartamento,181,4,3,156651.88,16434.65,3320.98,11.48,Luxo
2015,10,2015-10-01,Nordeste,PE,Recife,Boa Vista,Cobertura,188,0,2,514429.04,15139.02,4173.77,12.5,Baixo
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Sala Comercial,128,4,3,268734.92,17142.06,4130.91,12.14,Baixo
2015,10,2015-10-01,Nordeste,CE,Fortaleza,Jardim América,Studio,157,3,3,126281.76,12796.82,4240.23,12.91,Luxo
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,Boa Vista,Studio,46,1,3,148770.57,7528.88,3102.17,10.34,Luxo
2015,10,2015-10-01,Nordeste,MA,São Luís,Vila Nova,Sala Comercial,190,2,1,392861.79,9395.18,2686.17,7.69,Baixo
2015,10,2015-10-01,Nordeste,PB,João Pessoa,Centro,Cobertura,53,4,1,1072606.14,11773.09,3352.71,9.91,Alto
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,Vila Nova,Studio,109,1,2,927816.93,7321.06,3757.04,11.09,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,Centro,Studio,85,2,3,650999.09,5516.09,3931.01,12.94,Médio
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Studio,123,2,3,384079.01,5411.67,2366.3,11.78,Luxo
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,Boa Vista,Apartamento,102,0,2,341343.02,16810.32,2542.91,13.4,Luxo
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,Jardim América,Apartamento,50,3,3,1266216.55,14637.74,2357.71,11.13,Baixo
2015,10,2015-10-01,Sudeste,SP,São Paulo,Centro,Apartamento,109,2,0,238826.69,8003.57,3046.09,9.99,Alto
2015,10,2015-10-01,Sudeste,SP,Campinas,Boa Vista,Studio,115,4,2,236183.82,9123.8,2821.27,11.54,Baixo
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,Centro,Casa,138,1,2,470107.85,3671.92,3096.43,7.51,Baixo
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,Centro,Apartamento,34,0,3,100198.79,17583.02,3338.64,12.76,Médio
2015,10,2015-10-01,Sudeste,RJ,Niterói,Jardim América,Casa,206,2,1,280098.55,11433.91,5104.26,9.81,Médio
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,Boa Vista,Apartamento,191,0,1,683397.1,13166.76,3854.87,10.13,Baixo
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,Boa Vista,Sala Comercial,216,3,0,942797.53,6462.7,4132.37,7.03,Luxo
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,Jardim América,Cobertura,194,1,0,196276.18,7428.1,3767.62,11.91,Médio
2015,10,2015-10-01,Sudeste,MG,Uberlândia,Vila Nova,Studio,87,4,3,799735.32,6733.58,3868.4,9.73,Baixo
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,Vila Nova,Cobertura,85,4,1,440754.25,11327.66,4129.01,8.74,Baixo
2015,10,2015-10-01,Sudeste,ES,Vitória,Jardim América,Sala Comercial,167,2,2,630259.25,10212.68,3674.05,10.63,Médio
2015,10,2015-10-01,Sudeste,ES,Vila Velha,Vila Nova,Cobertura,123,4,2,1511086.87,10003.1,3849.41,13.58,Luxo
2015,10,2015-10-01,Sudeste,ES,Serra,Vila Nova,Sala Comercial,86,4,1,1558957.5,7830.39,3199.52,9.26,Luxo
2015,10,2015-10-01,Sul,PR,Curitiba,Jardim América,Apartamento,154,3,3,1231278.46,17161.29,3688.1,9.69,Luxo
2015,10,2015-10-01,Sul,PR,Londrina,Jardim América,Cobertura,213,1,2,591171.38,14106.27,2796.21,7.7,Alto
2015,10,2015-10-01,Sul,SC,Florianópolis,Jardim América,Apartamento,114,1,2,903703.06,12408.03,3580.56,7.68,Médio
2015,10,2015-10-01,Sul,SC,Joinville,Jardim América,Casa,138,1,2,872226.59,12949.19,4141.49,10.4,Baixo
2015,10,2015-10-01,Sul,RS,Porto Alegre,Boa Vista,Sala Comercial,156,4,1,205112.96,16544.68,3068.9,10.25,Alto
2015,10,2015-10-01,Sul,RS,Caxias do Sul,Vila Nova,Apartamento,31,4,0,2260600.21,11487.31,3367.43,11.85,Luxo
2015,11,2015-11-01,Norte,AM,Manaus,Vila Nova,Cobertura,175,3,0,1101523.57,5404.91,2663.31,8.33,Luxo
2015,11,2015-11-01,Norte,PA,Belém,Jardim América,Casa,181,3,1,825967.91,8790.17,3020.83,9.64,Baixo
2015,11,2015-11-01,Norte,PA,Santarém,Boa Vista,Apartamento,161,2,1,233431.74,7406.62,3776.54,9.93,Alto
2015,11,2015-11-01,Norte,RO,Porto Velho,Boa Vista,Casa,198,1,1,280840.18,11819.83,3041.03,8.89,Alto
2015,11,2015-11-01,Norte,TO,Palmas,Jardim América,Studio,157,4,2,539686.05,8501.45,2679.92,8.59,Luxo
2015,11,2015-11-01,Nordeste,BA,Salvador,Boa Vista,Casa,121,1,0,546069.12,15074.85,4040.98,7.68,Baixo
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,Jardim América,Sala Comercial,181,1,0,705919.34,10146.31,2848.71,11.18,Alto
2015,11,2015-11-01,Nordeste,PE,Recife,Vila Nova,Studio,90,0,1,1306447.37,8609.08,3633.99,7.27,Baixo
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,Boa Vista,Casa,33,1,0,828355.93,14921.74,4104.8,7.82,Baixo
2015,11,2015-11-01,Nordeste,CE,Fortaleza,Jardim América,Studio,128,4,0,636524.4,10191.16,3059.0,13.4,Médio
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,Vila Nova,Sala Comercial,48,2,2,387714.74,5667.89,4464.24,10.39,Luxo
2015,11,2015-11-01,Nordeste,MA,São Luís,Jardim América,Studio,46,2,1,798927.6,4008.05,2769.12,13.01,Luxo
2015,11,2015-11-01,Nordeste,PB,João Pessoa,Jardim América,Sala Comercial,62,2,2,280422.23,12564.52,4280.16,9.48,Baixo
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,Vila Nova,Apartamento,61,3,3,129162.28,11359.52,3459.53,12.78,Baixo
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,Vila Nova,Apartamento,154,1,2,685205.45,9756.58,3562.54,9.6,Alto
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Cobertura,171,0,2,637406.78,13791.54,3080.51,9.31,Baixo
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,Centro,Sala Comercial,36,3,2,781787.03,17783.86,2543.48,11.43,Baixo
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,Jardim América,Apartamento,69,1,3,475131.73,13459.99,3213.86,7.55,Luxo
2015,11,2015-11-01,Sudeste,SP,São Paulo,Vila Nova,Sala Comercial,116,1,2,924089.6,15066.84,1406.99,12.35,Baixo
2015,11,2015-11-01,Sudeste,SP,Campinas,Centro,Casa,32,0,0,1944670.31,16195.04,3605.86,10.33,Alto
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Studio,210,0,2,720397.24,9197.95,3915.93,7.89,Baixo
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,Jardim América,Studio,54,1,1,1431424.11,8374.76,3270.58,12.49,Médio
2015,11,2015-11-01,Sudeste,RJ,Niterói,Jardim América,Apartamento,57,4,3,427600.48,3691.61,3249.86,10.65,Luxo
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,Jardim América,Sala Comercial,175,3,1,608693.97,12178.25,3657.61,12.02,Alto
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,Jardim América,Apartamento,114,3,1,635467.82,12928.92,3163.45,7.53,Médio
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,Vila Nova,Cobertura,147,1,0,168466.53,13645.81,4150.92,11.38,Médio
2015,11,2015-11-01,Sudeste,MG,Uberlândia,Boa Vista,Sala Comercial,164,1,2,838281.02,11214.26,3726.93,12.52,Luxo
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,Centro,Apartamento,175,2,0,1883852.81,9608.76,3902.0,9.03,Médio
2015,11,2015-11-01,Sudeste,ES,Vitória,Vila Nova,Sala Comercial,179,3,1,627285.64,12582.42,3039.27,11.33,Médio
2015,11,2015-11-01,Sudeste,ES,Vila Velha,Vila Nova,Apartamento,170,3,3,502534.36,14083.26,3879.41,11.78,Médio
